Year;Month;Занятые;Безработные;Общее количество занятых в неформальном секторе;только в неформальном секторе;в неформальном и формальном секторах;с основной работой в неформальном секторе;с дополнительной работой в неформальном секторе;Занятые в неформальном секторе в % к общей численности занятых;Общая численность наёмных работников;работали на основе трудового договора (служебного контракта) в письменной форме ;работали на основе трудового договора (служебного контракта) в письменной форме постоянного ;работали на основе трудового договора (служебного контракта) в письменной форме временного или краткосрочного ;работали на основе устной договоренности с работодателем, без оформления документов;работали на основе устной договоренности с работодателем, без оформления документов на постоянной основе;работали на основе устной договоренности с работодателем, без оформления документов на постоянной основе на временной или краткосрочной основе;работали на основе договора гражданско-правового характера;работали на основе трудового договора о выполнении работы на дому;работали на основе трудового договора о выполнении работы на дому с использованием сети «Интернет»  (дистанционная  работа);Общее число владельцев предприятий и индивидуально работающих, включая самозанятых.;без регистрации или оформления документов;с регистрацией предприятия в качестве юридического лица;с регистрацией предприятия в качестве инливид.предпринимател;регистрация деятельности в стадии оформления;с регистрацией в качестве самозанятого;Source
2020;6;70567,67693;4643,303351;13656,52533;12766,27114;890,2541839;24,77805565;865,4761283;19,35238047;65772,84067;62678,26548;61181,05518;1497,210302;2084,528729;;;968,7292038;;41,31725693;3557,538034;1145,272148;126,8808132;2219,016615;66,36845878;;ors_new_2020_2021
2020;7;70734,33942;4765,222619;14344,63266;13322,47295;1022,159708;26,75994438;995,3997635;20,27958807;65849,06162;62637,10743;60994,3917;1642,715725;2304,418803;;;871,1618699;;36,3735219;3504,972387;1216,935978;108,3886149;2096,901249;82,74654526;;ors_new_2020_2021
2020;8;71029,26379;4839,492296;15165,01859;14069,67363;1095,344959;30,31927889;1065,02568;21,35038121;65884,39804;62355,60736;60425,40546;1930,201899;2341,23778;;;1137,573717;;49,97918824;3543,793723;1172,297437;93,28256131;2218,84604;59,36768474;;ors_new_2020_2021
2020;9;70979,28178;4816,423665;14513,81461;13541,65191;972,1627011;11,79349737;960,3692038;20,44795925;65943,84684;62577,8187;60770,81291;1807,005784;2435,005645;;;866,8864256;;64,13607314;3624,535713;1273,232346;161,6670116;2133,913865;55,72249034;;ors_new_2020_2021
2020;10;70830,64068;4730,976174;14676,73827;13680,87909;995,8591803;21,98211041;973,8770699;20,72088876;65888,29279;62446,13611;60866,72426;1579,411851;2483,315606;;;896,0867693;;62,75430068;3591,371584;1304,52586;82,52417274;2162,834947;41,4866037;;ors_new_2020_2021
2020;11;71251,63821;4643,509932;14383,51843;13402,26567;981,2527602;24,91641901;956,3363411;20,18693014;66727,7864;63602,3429;61994,8004;1607,5425;2251,743632;;;813,8748243;;59,82505202;3288,870206;1153,090273;84,73170778;1998,95631;52,09191586;;ors_new_2020_2021
2020;12;71297,06569;4454,437024;14142,20182;13287,98992;854,2119062;17,40769614;836,8042101;19,83560149;66502,90824;63347,69528;61417,10762;1930,587659;2120,464893;;;992,3860581;;42,36201338;3689,846207;1218,031845;101,0073961;2288,922806;81,88416042;;ors_new_2020_2021
2021;1;71285,54211;4363,291103;14091,40647;13218,43274;872,9737377;18,01886567;854,9548721;19,76755182;66698,01472;63384,00415;61579,62116;1804,382998;2030,898715;;;1237,937427;;45,17442831;3349,722507;1204,61188;90,82725957;1997,44402;56,8393482;;ors_new_2020_2021
2021;2;71358,78587;4305,069241;14073,17407;13299,85101;773,3230667;15,12285203;758,2002146;19,72171178;66783,35039;63387,90963;61787,24461;1600,665025;2205,927516;;;1152,580441;;36,93279765;3560,01959;1308,682874;106,262321;2101,422181;43,65221462;;ors_new_2020_2021
2021;3;71534,08653;4090,374834;14740,81147;13838,7435;902,0679711;18,6593493;883,4086218;20,60669561;66715,26576;63424,22513;61718,36923;1705,8559;2184,115642;;;1089,908982;;17,01600701;3784,406882;1241,78809;82,49397281;2393,082342;67,04247626;;ors_new_2020_2021
2021;4;71842,89727;3938,33285;14616,85343;13717,63948;899,2139516;12,31715163;886,8968;20,34557902;66907,72127;63662,93927;61982,74353;1680,195739;2141,828962;;;1065,858635;;37,09440465;3618,742589;1117,520017;163,0503297;2279,080801;59,09144158;;ors_new_2020_2021
2021;5;72218,3628;3723,49956;15562,36631;14633,82952;928,5367853;9,669899875;918,8668854;21,54904335;66974,32868;63190,2935;61670,38352;1519,90998;2533,900448;;;1234,453958;;15,68077591;3740,801978;1344,793514;138,4857499;2218,163625;39,3590886;;ors_new_2020_2021
2021;6;72356,39092;3623,07847;14964,30788;14020,46064;943,8472409;13,85157855;929,9956623;20,68139067;67312,23965;64064,91459;62484,294;1580,620589;2311,677593;;;896,0256579;;39,6218163;3879,735491;1292,985072;107,0156323;2435,142146;44,59264105;;ors_new_2020_2021
2021;7;72603,35385;3472,714561;14835,05495;13936,81786;898,2370958;26,63747206;871,5996237;20,43301606;67741,23862;64190,0957;62476,80248;1713,293221;2383,540596;;;1135,771539;;31,83077959;3402,734655;1183,88725;122,860234;2025,027926;70,95924445;;ors_new_2020_2021
2021;8;72872,81914;3386,219579;15257,78999;14291,14472;966,6452666;9,980314956;956,6649517;20,93755967;67918,30768;64353,11128;62880,46589;1472,645392;2381,962618;;;1146,39033;;36,84344778;3631,989917;1307,820758;99,13924718;2164,090092;60,93981951;;ors_new_2020_2021
2021;9;72905,73024;3309,168518;14627,00184;13699,27687;927,7249711;8,717030929;919,0079402;20,06289737;68144,79772;64962,81771;63580,46555;1382,35216;2200,441892;;;927,0944333;;54,44367743;3510,539966;1139,802517;126,2403667;2170,540313;73,95676924;;ors_new_2020_2021
2021;10;72816,24651;3308,065712;14832,7863;14021,01632;811,7699855;15,23664612;796,5333394;20,37016053;68084,18291;64828,15235;63392,1881;1435,964247;2157,6069;;;1079,789892;;18,63376806;3596,064616;1341,974154;76,93775206;2066,983368;110,1693422;;ors_new_2020_2021
2021;11;72761,36052;3270,122346;14349,04547;13557,13549;791,9099875;7,150753968;784,7592335;19,72069429;68039,96369;65054,80807;63776,42816;1278,379905;1950,876715;;;1005,836132;;28,44277497;3632,804996;1304,93019;80,4828705;2169,2206;78,17133605;;ors_new_2020_2021
2021;12;73019,06349;3266,385856;14223,50076;13377,95382;845,5469447;26,32628888;819,2206558;19,47916076;68384,23239;65110,0673;63737,64661;1372,42069;1998,873811;;;1223,99505;;51,29622282;3601,781568;1137,917171;71,45988331;2303,616937;88,78757629;;ors_new_2020_2021
2022;1;72196,80627;3327,271928;13291,28672;12596,21138;695,07534;18,69452953;676,3808104;18,40979873;67695,35393;63866,68955;;;2136,063933;;;1692,600447;;;3473,910116;1043,524511;96,54355761;1679,509254;62,79194041;591,5408534;ors_new_2022
2022;2;72422,35144;3098,775745;12986,63394;12267,22818;719,4057622;2,527190476;716,8785717;17,93180377;67720,69064;64442,15899;;;1893,045975;;;1385,485673;;;3532,195004;1180,608648;100,6585507;1662,420635;58,92362594;529,5835435;ors_new_2022
2022;3;72062,7227;3106,974947;13595,34489;12800,77869;794,5661913;12,23082834;782,335363;18,86598837;67379,46206;63575,77967;;;2313,202818;;;1490,479576;;;3646,081687;1053,366624;125,1862557;1744,262687;60,21958676;663,0465336;ors_new_2022
2022;4;72538,11582;3036,871862;13265,67315;12558,1568;707,5163495;14,07825066;693,4380989;18,28786563;67462,91121;63973,76342;;;2113,163152;;;1375,984632;;;3988,22306;1396,605891;143,3521545;1665,661468;41,6638585;740,9396883;ors_new_2022
2022;5;72592,09144;2984,978599;13699,51947;12798,66883;900,8506425;2,400666667;898,4499758;18,87191731;67435,96258;63707,23983;;;2249,031302;;;1479,691446;;;3815,155148;1256,038535;170,5608269;1611,911581;64,42867677;712,2155285;ors_new_2022
2022;6;72612,57745;2987,752006;13605,26128;12754,22705;851,0342349;19,74198417;831,2922508;18,7367833;67474,90255;63864,10873;;;2248,127466;;;1362,666355;;;3941,891364;986,5782734;118,6662126;1950,793665;63,09589113;822,7573226;ors_new_2022
2022;7;72778,40016;2941,900534;14113,63943;13309,75518;803,8842462;4,543727273;799,3405189;19,39262116;67592,2214;64135,95374;;;2099,912129;;;1356,355531;;;3835,465938;1188,284601;102,7673028;1701,42759;61,66245244;781,3239927;ors_new_2022
2022;8;73314,26965;2903,618139;14165,91771;13163,39657;1002,521143;19,81459274;982,7065503;19,3221835;67926,14573;64327,74908;;;2249,224552;;;1349,172096;;;3975,488542;1141,083357;135,8801838;1794,961589;102,5536122;801,0097991;ors_new_2022
2022;9;72608,38554;2933,213943;13183,11236;12405,3689;777,7434532;21,0740311;756,6694221;18,15645983;67901,2593;64587,24822;;;2090,268814;;;1223,742264;;;3675,392297;996,2577571;76,98776591;1743,188186;106,9863106;751,9722776;ors_new_2022
2022;10;72781,92759;2936,883075;14018,27002;13089,00933;929,2606859;20,24949334;909,0111926;19,26064682;67705,0929;64272,07616;;;2210,706696;;;1222,310039;;;4068,828826;1153,662271;66,42782568;1798,724305;107,9520356;942,0623883;ors_new_2022
2022;11;73049,31488;2789,581125;13264,04287;12386,6358;877,4070742;18,42259637;858,9844778;18,15765541;68070,79485;64973,49816;;;1862,793418;;;1234,503271;;;3991,493016;952,2103308;141,3698776;1784,27424;76,74684862;1036,891719;ors_new_2022
2022;12;72770,28334;2814,0284;12589,10216;11833,34416;755,7579998;15,56112461;740,1968752;17,29978445;67888,72736;64951,85445;;;1796,180524;;;1140,692386;;;3977,938374;1066,331292;121,0010312;1749,715326;63,50503121;977,3856946;ors_new_2022
2023;1;72866,7166;2733,604222;12550,19104;11752,49784;797,6932042;13,59090502;784,1022992;17,22348917;68400,21084;65193,95483;;;1924,144659;;;1282,111353;;;3709,836779;998,1718563;133,9614908;1707,148465;50,49487573;820,0600911;ors_new_2023
2023;2;72796,06225;2635,356892;12778,23824;11996,03748;782,2007581;14,22622448;767,9745336;17,55347452;68074,57789;65120,85456;;;1812,502085;;;1141,221254;;;3934,224363;1099,833279;117,7659502;1712,460918;59,71031364;944,4539026;ors_new_2023
2023;3;73012,00419;2609,402933;12850,72975;12075,37945;775,3503033;10,09166149;765,2586418;17,60084509;68060,67443;65173,82779;;;1813,194747;;;1073,651889;;;4045,304784;969,812603;97,42249139;1886,822647;38,70250487;1052,544538;ors_new_2023
2023;4;73345,72297;2465,881991;12810,64632;12084,60864;726,037679;5,952348009;720,085331;17,46611227;68572,27381;65696,14984;;;1795,545205;;;1080,578771;;;3853,317632;926,2372553;187,8132026;1752,620985;30,62222247;956,0239663;ors_new_2023
2023;5;73387,09835;2405,919142;13388,62376;12520,39687;868,2268928;10,06251684;858,1643759;18,24383858;68161,44856;65152,93411;;;1983,889008;;;1024,625436;;;4117,983948;1010,540217;168,3149041;1846,422985;71,73098072;1020,974861;ors_new_2023
2023;6;73592,99865;2351,104078;13376,847;12555,4433;821,4036978;13,37804284;808,025655;18,17679296;68290,17196;65436,45834;;;1863,524156;;;990,1894646;;;4163,593388;1054,880057;120,1618551;1816,412842;92,06343007;1080,075204;ors_new_2023
2023;7;74025,27304;2275,610914;13986,51751;13187,27554;799,2419708;19,46747079;779,7745;18,89424643;68697,87098;65431,48178;;;2117,697202;;;1148,691991;;;4154,634267;990,4046541;144,2895291;1849,89784;55,63272902;1114,409516;ors_new_2023
2023;8;74239,06521;2268,21956;14173,39202;13341,58286;831,8091654;10,70558559;821,1035798;19,09155507;68843,584;65709,24339;;;2035,066317;;;1099,274291;;;4106,925732;997,8118971;126,2856583;1733,310744;79,20016059;1170,317272;ors_new_2023
2023;9;74013,33681;2315,371165;14378,25122;13537,83076;840,4204579;20,01121219;820,4092457;19,42656802;68783,92293;66101,44861;;;1685,392576;;;997,0817408;;;4100,894745;859,9033792;144,0790219;1899,50037;76,05196623;1121,360008;ors_new_2023
2023;10;74073,40912;2223,706657;13722,97453;12922,11271;800,8618197;5,850645109;795,0111746;18,52618192;68844,26619;65910,13929;;;1638,160143;;;1295,966762;;;4169,74891;974,3378493;142,0454914;1749,702156;59,06122928;1244,602185;ors_new_2023
2023;11;74045,57313;2233,282145;13567,71378;12771,04195;796,6718299;13,16631818;783,5055117;18,32346379;69011,78528;66134,08276;;;1613,347914;;;1264,354606;;;4250,144319;1029,822635;161,6023781;1766,601219;76,92914188;1215,188946;ors_new_2023
2023;12;74236,6762;2289,044335;13741,46781;12946,77326;794,6945497;21,0219982;773,6725515;18,51034894;69478,57433;66705,30776;;;1352,759922;;;1420,506654;;;3982,048858;962,4239983;142,9224451;1635,103101;71,03443766;1170,564877;ors_new_2023
2022;1;72196,80627;3327,271928;13291,28672;12596,21138;695,07534;18,69452953;676,3808104;18,40979873;67637,83819;63866,68955;62585,23666;1281,452882;2081,557978;1376,136159;705,4218193;1689,590663;;;;;;;;;ORS_2023
2022;2;72422,35144;3098,775745;12986,63394;12267,22818;719,4057622;2,527190476;716,8785717;17,93180377;67651,59489;64442,15899;63122,44627;1319,712715;1829,738067;1250,107955;579,6301121;1379,697834;;;;;;;;;ORS_2023
2022;3;72062,7227;3106,974947;13595,34489;12800,77869;794,5661913;12,23082834;782,335363;18,86598837;67296,17464;63575,77967;62177,59022;1398,189446;2242,946147;1377,815085;865,1310625;1477,448826;;;;;;;;;ORS_2023
2022;4;72538,11582;3036,871862;13265,67315;12558,1568;707,5163495;14,07825066;693,4380989;18,28786563;67384,29124;63973,76342;62778,35586;1195,407567;2041,035801;1344,90473;696,1310711;1369,492017;;;;;;;;;ORS_2023
2022;5;72592,09144;2984,978599;13699,51947;12798,66883;900,8506425;2,400666667;898,4499758;18,87191731;67370,81094;63707,23983;62454,66909;1252,57074;2195,140486;1497,549976;697,5905095;1468,430622;;;;;;;;;ORS_2023
2022;6;72612,57745;2987,752006;13605,26128;12754,22705;851,0342349;19,74198417;831,2922508;18,7367833;67387,37366;63864,10873;62665,3811;1198,727634;2177,45154;1432,810389;744,6411513;1345,813389;;;;;;;;;ORS_2023
2022;7;72778,40016;2941,900534;14113,63943;13309,75518;803,8842462;4,543727273;799,3405189;19,39262116;67506,5949;64135,95374;62960,56804;1175,385704;2026,083779;1297,361399;728,7223797;1344,557385;;;;;;;;;ORS_2023
2022;8;73314,26965;2903,618139;14165,91771;13163,39657;1002,521143;19,81459274;982,7065503;19,3221835;67884,70822;64327,74908;63001,22794;1326,521143;2209,338537;1465,828889;743,5096484;1347,620596;;;;;;;;;ORS_2023
2022;9;72608,38554;2933,213943;13183,11236;12405,3689;777,7434532;21,0740311;756,6694221;18,15645983;67851,45122;64587,24822;63229,59273;1357,655484;2043,761153;1395,729113;648,0320405;1220,441849;;;;;;;;;ORS_2023
2022;10;72781,92759;2936,883075;14018,27002;13089,00933;929,2606859;20,24949334;909,0111926;19,26064682;67623,44077;64272,07616;63084,03487;1188,041295;2137,841192;1396,093555;741,7476363;1213,523415;;;;;;;;;ORS_2023
2023;11;73049,31488;2789,581125;13264,04287;12386,6358;877,4070742;18,42259637;858,9844778;18,15765541;67969,97423;64973,49816;63749,77496;1223,723195;1778,098423;1197,254634;580,8437893;1218,377647;;;;;;;;;ORS_2023
2023;12;72770,28334;2814,0284;12589,10216;11833,34416;755,7579998;15,56112461;740,1968752;17,29978445;67831,31818;64951,85445;63707,59206;1244,262393;1748,316948;1248,083541;500,233407;1131,146779;;;;;;;;;ORS_2023
2022;1;72866,7166;2733,604222;12550,19104;11752,49784;797,6932042;13,59090502;784,1022992;17,22348917;68339,47081;65193,95483;64061,85812;1132,096703;1864,818364;1355,954778;508,8635857;1280,69762;;;;;;;;;ORS_2023
2022;2;72796,06225;2635,356892;12778,23824;11996,03748;782,2007581;14,22622448;767,9745336;17,55347452;68019,10106;65120,85456;64136,46054;984,3940131;1763,869244;1310,446185;453,423059;1134,377259;;;;;;;;;ORS_2023
2022;3;73012,00419;2609,402933;12850,72975;12075,37945;775,3503033;10,09166149;765,2586418;17,60084509;67996,51638;65173,82779;64035,93139;1137,896398;1762,637936;1246,927752;515,7101842;1060,050653;;;;;;;;;ORS_2023
2022;4;73345,72297;2465,881991;12810,64632;12084,60864;726,037679;5,952348009;720,085331;17,46611227;68518,12737;65696,14984;64617,86711;1078,282723;1750,727954;1269,190798;481,5371566;1071,24958;;;;;;;;;ORS_2023
2022;5;73387,09835;2405,919142;13388,62376;12520,39687;868,2268928;10,06251684;858,1643759;18,24383858;68074,35778;65152,93411;64015,77947;1137,15464;1907,362363;1368,438587;538,9237764;1014,061305;;;;;;;;;ORS_2023
2022;6;73592,99865;2351,104078;13376,847;12555,4433;821,4036978;13,37804284;808,025655;18,17679296;68242,70248;65436,45834;64183,10171;1253,356634;1822,800724;1305,640851;517,1598739;983,4434146;;;;;;;;;ORS_2023
2022;7;74025,27304;2275,610914;13986,51751;13187,27554;799,2419708;19,46747079;779,7745;18,89424643;68627,24116;65431,48178;64043,39977;1388,082019;2052,126957;1303,364184;748,7627732;1143,632413;;;;;;;;;ORS_2023
2022;8;74239,06521;2268,21956;14173,39202;13341,58286;831,8091654;10,70558559;821,1035798;19,09155507;68780,56042;65709,24339;64330,91754;1378,325849;1985,945944;1270,503931;715,4420129;1085,371084;;;;;;;;;ORS_2023
2022;9;74013,33681;2315,371165;14378,25122;13537,83076;840,4204579;20,01121219;820,4092457;19,42656802;68705,81752;66101,44861;64966,01242;1135,436191;1611,62802;1061,424695;550,2033244;992,7408836;;;;;;;;;ORS_2023
2022;10;74073,40912;2223,706657;13722,97453;12922,11271;800,8618197;5,850645109;795,0111746;18,52618192;68795,09125;65910,13929;64758,87759;1151,261695;1605,189013;1006,026721;599,1622915;1279,762948;;;;;;;;;ORS_2023
2023;11;74045,57313;2233,282145;13567,71378;12771,04195;796,6718299;13,16631818;783,5055117;18,32346379;68958,01749;66134,08276;64932,79964;1201,283116;1565,919992;994,7895119;571,1304797;1258,014746;;;;;;;;;ORS_2023
2023;12;74236,6762;2289,044335;13741,46781;12946,77326;794,6945497;21,0219982;773,6725515;18,51034894;69387,86967;66705,30776;65403,48743;1301,820322;1289,249672;883,5340245;405,7156473;1393,312246;;;;;;;;;ORS_2023
2021;1;70730,84138;4317,168037;13969,79198;13098,90147;870,8905157;17,80317205;853,0873437;19,75063736;;;;;;;;;;;;;;;;;ORS_2022
2021;2;70794,45136;4244,250617;13953,16252;13188,83022;764,3322938;15,36766069;748,9646331;19,7094013;;;;;;;;;;;;;;;;;ORS_2022
2021;3;70958,24494;4057,208244;14630,75116;13734,89938;895,8517745;19,21384786;876,6379266;20,61881769;;;;;;;;;;;;;;;;;ORS_2022
2021;4;71228,65704;3897,664679;14495,04396;13604,92653;890,1174326;12,02087049;878,0965621;20,35001721;;;;;;;;;;;;;;;;;ORS_2022
2021;5;71624,94581;3684,956508;15445,67476;14523,25453;922,4202317;9,798392326;912,6218393;21,56465821;;;;;;;;;;;;;;;;;ORS_2022
2021;6;71738,67976;3578,616921;14857,49416;13923,3709;934,1232589;13,58254503;920,5407139;20,71057651;;;;;;;;;;;;;;;;;ORS_2022
2021;7;72023,31844;3429,772586;14729,81555;13840,36935;889,4462002;25,75130364;863,6948965;20,4514536;;;;;;;;;;;;;;;;;ORS_2022
2021;8;72264,90024;3355,771625;15133,86916;14176,59942;957,2697429;9,995756162;947,2739867;20,94221277;;;;;;;;;;;;;;;;;ORS_2022
2021;9;72317,37982;3272,380466;14519,87027;13599,42464;920,4456298;8,616595593;911,8290342;20,07798167;;;;;;;;;;;;;;;;;ORS_2022
2021;10;72274,88904;3273,637639;14736,11307;13935,16657;800,9464936;15,34101542;785,6054782;20,38898055;;;;;;;;;;;;;;;;;ORS_2022
2021;11;72205,92387;3234,509725;14248,04391;13461,43739;786,606527;7,207496826;779,3990301;19,73251383;;;;;;;;;;;;;;;;;ORS_2022
2021;12;72470,646;3220,336484;14129,3928;13289,18378;840,2090156;26,28803286;813,9209827;19,49671153;;;;;;;;;;;;;;;;;ORS_2022
2022;1;71522,33739;3296,308161;13197,25002;12501,84301;695,4070144;18,92975107;676,4772634;18,45192775;66997,75887;63251,55813;61968,74847;1282,80966;2083,951176;1379,95787;703,9933064;1662,249566;;;;;;;;;ORS_2022
2022;2;71730,36289;3071,360451;12894,97573;12179,808;715,1677341;2,547259259;712,6204749;17,97701171;66997,47792;63805,04255;62483,4644;1321,578143;1830,681995;1250,163563;580,5184326;1361,753379;;;;;;;;;ORS_2022
2022;3;71396,58987;3078,128369;13483,83228;12698,27674;785,5555388;11,8096465;773,7458923;18,88582117;66681,8457;62989,10625;61597,98289;1391,12336;2233,536971;1373,28611;860,2508608;1459,202477;;;;;;;;;ORS_2022
2022;4;71864,78899;3005,497548;13185,47232;12484,38405;701,0882613;14,17732494;686,9109364;18,34761153;66750,05395;63343,37568;62143,51946;1199,856211;2045,295304;1346,815425;698,4798787;1361,382973;;;;;;;;;ORS_2022
2022;5;71939,9678;2946,167532;13595,31373;12702,73305;892,5806841;2,364305556;890,2163785;18,89813708;66760,09394;63105,04342;61846,89007;1258,153354;2200,889411;1503,361011;697,5284007;1454,161101;;;;;;;;;ORS_2022
2022;6;71969,15867;2951,470603;13524,74068;12683,38521;841,3554691;19,67020498;821,6852641;18,79241182;66786,2032;63276,16381;62076,19585;1199,967967;2175,307071;1430,172305;745,1347657;1334,732316;;;;;;;;;ORS_2022
2022;7;72104,10714;2900,102933;14011,69268;13216,57282;795,1198666;4,473454546;790,6464121;19,43258607;66866,51184;63513,39342;62326,98103;1186,41239;2026,812077;1295,825541;730,9865356;1326,306348;;;;;;;;;ORS_2022
2022;8;72595,32422;2855,311226;14028,20921;13041,18863;987,0205787;20,08042199;966,9401567;19,32384676;67221,89988;63683,73389;62360,61518;1323,118715;2205,153085;1461,677978;743,4751066;1333,012902;;;;;;;;;ORS_2022
2022;9;71970,39019;2886,952689;13106,20923;12329,90949;776,2997446;21,62605346;754,6736912;18,21055742;67250,54679;64007,18156;62656,79031;1350,391255;2043,638542;1396,853309;646,7852329;1199,726684;;;;;;;;;ORS_2022
2022;10;72107,02581;2896,594779;13901,51016;12975,9471;925,5630595;20,49827596;905,0647836;19,27899536;67003,70044;63665,72085;62464,39656;1201,324293;2135,537292;1394,757151;740,7801404;1202,442299;;;;;;;;;ORS_2022
2022;11;72382,3135;2744,979397;13186,64717;12313,51097;873,1362;18,92042163;854,2157783;18,21805153;67346,67584;64349,1508;63118,83676;1230,314035;1792,21102;1209,808524;582,4024957;1205,314024;;;;;;;;;ORS_2022
2022;12;72100,26501;2775,100085;12498,84375;11749,89131;748,952434;15,8754025;733,0770315;17,3353645;67204,79262;64348,81348;63106,96524;1241,848247;1740,090825;1243,199051;496,8917747;1115,888309;;;;;;;;;ORS_2022
2020;1;71361,33584;3481,874876;14381,2534;13516,54658;864,7068282;21,82427124;842,882557;20,15272449;66792,72246;;61745,39301;1685,615897;2277,121477;;;1044,139699;;40,45238311;;;;;;;ORS_2021
2020;2;71124,45403;3424,996321;13770,06325;13019,89742;750,1658378;19,41500033;730,7508375;19,36051874;66842,09437;;61902,47211;1752,505991;2335,391868;;;798,8954674;;52,82893897;;;;;;;ORS_2021
2020;3;71381,76344;3484,997135;14496,16984;13595,0606;901,1092383;21,78560932;879,323629;20,30794581;66670,27881;;61569,97769;1854,525183;2347,29079;;;873,7506853;;24,73446528;;;;;;;ORS_2021
2020;4;70232,69078;4286,118702;12931,24342;12124,53781;806,7056144;21,63654464;785,0690698;18,41200056;65379,53531;;60856,83765;1709,055395;1983,879254;;;720,3648596;;109,3981523;;;;;;;ORS_2021
2020;5;70035,24888;4513,08399;13681,46749;12788,41701;893,0504796;14,2069524;878,8435272;19,53511654;65088,53505;;60584,62664;1554,032877;1998,249749;;;891,2293636;;60,39641517;;;;;;;ORS_2021
2020;6;70067,44626;4605,682214;13571,24949;12688,41155;882,837934;25,28090132;857,5570327;19,36883704;65303,50105;;60727,26241;1488,013895;2085,157585;;;962,1127987;;40,95435646;;;;;;;ORS_2021
2020;7;70228,92422;4731,030134;14251,07181;13231,37408;1019,697736;26,33450857;993,3632276;20,29231114;65381,03194;;60537,21721;1640,460448;2302,059254;;;864,3069291;;36,98810442;;;;;;;ORS_2021
2020;8;70494,73498;4808,045683;15047,37511;13959,43664;1087,938464;29,82262082;1058,115843;21,34538858;65391,87876;;59956,62452;1917,456882;2342,256725;;;1127,462736;;48,07788863;;;;;;;ORS_2021
2020;9;70481,58736;4776,656965;14438,84599;13471,13152;967,7144687;12,02840905;955,6860596;20,48598297;65487,42319;;60342,42415;1793,443447;2437,94993;;;849,7113051;;63,89435308;;;;;;;ORS_2021
2020;10;70314,07944;4694,156394;14561,20245;13573,73416;987,4682969;22,35958993;965,1087069;20,70880052;65410,65094;;60412,37951;1573,889012;2477,974339;;;884,157118;;62,25095979;;;;;;;ORS_2021
2020;11;70722,61883;4615,977213;14283,5927;13310,62801;972,9646835;24,89075748;948,0739261;20,19663996;66233,35305;;61520,89039;1600,237338;2245,016917;;;808,6075628;;58,60084569;;;;;;;ORS_2021
2020;12;70771,7651;4432,827208;14049,06194;13202,24508;846,8168561;17,53073557;829,2861205;19,85122445;66014,17169;;60947,54443;1925,746421;2118,056791;;;981,8407481;;40,98330004;;;;;;;ORS_2021
2021;1;70730,84138;4317,168037;13969,79198;13098,90147;870,8905157;17,80317205;853,0873437;19,75063736;66192,5141;;61101,02643;1794,232399;2031,184031;;;1222,704782;;43,36645909;;;;;;;ORS_2021
2021;2;70794,45136;4244,250617;13953,16252;13188,83022;764,3322938;15,36766069;748,9646331;19,7094013;66249,20944;;61276,68689;1591,03785;2207,67348;;;1137,280337;;36,53088381;;;;;;;ORS_2021
2021;3;70958,24494;4057,208244;14630,75116;13734,89938;895,8517745;19,21384786;876,6379266;20,61881769;66190,04347;;61192,82793;1708,589421;2188,852902;;;1083,097621;;16,67558898;;;;;;;ORS_2021
2021;4;71228,65704;3897,664679;14495,04396;13604,92653;890,1174326;12,02087049;878,0965621;20,35001721;66338,29919;;61420,21415;1679,167936;2139,09324;;;1063,760742;;36,0631188;;;;;;;ORS_2021
2021;5;71624,94581;3684,956508;15445,67476;14523,25453;922,4202317;9,798392326;912,6218393;21,56465821;66420,91787;;61135,13998;1513,60864;2533,703173;;;1223,416864;;15,0492049;;;;;;;ORS_2021
2021;6;71738,67976;3578,616921;14857,49416;13923,3709;934,1232589;13,58254503;920,5407139;20,71057651;66738,46009;;61920,95654;1573,591503;2318,365233;;;886,7714371;;38,77537342;;;;;;;ORS_2021
2021;7;72023,31844;3429,772586;14729,81555;13840,36935;889,4462002;25,75130364;863,6948965;20,4514536;67202,13875;;61964,94693;1699,932721;2380,539308;;;1125,319106;;31,40068709;;;;;;;ORS_2021
2021;8;72264,90024;3355,771625;15133,86916;14176,59942;957,2697429;9,995756162;947,2739867;20,94221277;67351,51185;;62340,49733;1452,233863;2378,064544;;;1143,94857;;36,76754208;;;;;;;ORS_2021
2021;9;72317,37982;3272,380466;14519,87027;13599,42464;920,4456298;8,616595593;911,8290342;20,07798167;67599,68566;;63055,51369;1368,87131;2200,561177;;;920,9844218;;53,75506329;;;;;;;ORS_2021
2021;10;72274,88904;3273,637639;14736,11307;13935,16657;800,9464936;15,34101542;785,6054782;20,38898055;67568,7625;;62881,55065;1437,35569;2158,743749;;;1072,758597;;18,35381569;;;;;;;ORS_2021
2021;11;72205,92387;3234,509725;14248,04391;13461,43739;786,606527;7,207496826;779,3990301;19,73251383;67514,56879;;63262,62242;1271,065282;1952,912553;;;1000,002808;;27,96572264;;;;;;;ORS_2021
2021;12;72470,646;3220,336484;14129,3928;13289,18378;840,2090156;26,28803286;813,9209827;19,49671153;67867,2239;;63241,52124;1369,970055;1999,607093;;;1205,918315;;50,20719064;;;;;;;ORS_2021
2019;1;71229,19404;3666,856808;13601,02935;12928,30346;672,7258937;6,493814248;666,2320795;19,09473993;66622,48682;;61540,41597;1812,454361;2476,907594;;;760,7816347;;31,92726001;;;;;;;ORS_2020
